,price,status,add_attr,state,lat,long,bath,bed,living,lot_a,fireplace,parking,covered,garage,total_spaces,subtype,year,sewer,water,app,heating,cooling,stories,materials,roof,foundation,interior
6060,299900,4,0,4,32.710570000000004,-96.74577,2,4,1676,6882.48,1,1,2,2,2,1,1970,1,1,4,1,1,1.0,12,4,4,12
6061,339000,6,0,6,32.789986,-96.90062,3,4,2687,7100.28,1,1,1,1,1,1,2022,1,1,6,1,1,1.0,12,6,6,12
6062,850000,6,0,6,32.840740000000004,-96.709816,2,3,1883,12937.32,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,12,6,6,12
6063,240000,4,0,4,32.708557,-96.66054,2,4,1773,7927.92,1,1,2,2,2,1,1948,1,1,4,1,1,1.0,12,4,4,12
6064,650000,4,0,4,32.82175,-96.76833,2,3,2045,7753.68,1,1,2,2,2,1,1962,1,1,4,1,1,1.0,12,4,4,12
6065,418990,4,0,4,32.86289,-96.706085,2,4,2326,6969.6,2,1,2,2,2,1,1926,1,1,4,1,1,2.0,12,4,4,12
6066,424999,6,0,6,32.79136,-96.8812,2,4,1921,9113.534767675166,1,1,2,2,2,1,2023,1,1,6,1,1,1.0,12,6,6,12
6067,265000,6,0,6,32.765205,-96.69346,2,3,1484,8145.72,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6068,335000,4,0,4,33.010933,-96.86381,2,4,1653,8276.4,1,1,2,2,2,1,1959,1,1,4,1,1,1.0,12,4,4,12
6069,650000,4,0,4,32.888985,-96.77724,3,3,2750,12850.2,1,1,2,1,2,1,1983,1,1,4,1,1,1.0,12,4,4,12
6070,684900,4,0,4,32.91608,-96.72088,3,4,3000,10628.64,1,1,3,3,3,1,1970,1,1,4,1,1,2.0,12,4,4,12
6071,355999,4,0,4,32.78666,-96.74022,3,5,2747,7143.84,1,1,2,2,2,1,1979,1,1,4,1,1,1.0,12,4,4,12
6072,459000,4,0,4,32.729885,-96.8476,2,3,1892,7274.52,1,1,1,1,1,1,1948,1,1,4,1,1,2.0,12,4,4,12
6073,165000,4,0,4,32.758102,-96.680534,1,3,1134,16988.4,1,1,1,1,1,1,1927,1,1,4,1,1,2.0,12,4,4,12
6074,305000,4,0,4,32.905559999999994,-96.87272,2,3,1557,5924.16,1,1,4,3,4,1,1950,1,1,4,1,0,1.0,12,4,4,12
6075,249700,4,0,4,32.747257,-96.76234,2,4,1285,5009.4,1,1,2,2,2,1,1983,1,1,4,1,1,1.0,12,4,4,12
6076,659000,4,0,4,32.808754,-96.71528,3,4,2668,13939.2,1,1,2,2,2,1,2020,1,1,4,1,1,1.0,12,4,4,12
6078,425000,6,0,6,32.788795,-96.70498,3,4,2488,9496.08,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6080,495000,4,0,4,32.916073,-96.71883,3,3,2596,9321.0,1,1,2,2,2,1,2000,1,1,4,1,1,2.0,12,4,4,12
6081,200000,4,0,4,32.71052,-96.7849,1,3,792,8450.64,1,1,2,2,2,1,1979,1,1,4,1,1,1.0,12,4,4,12
6082,320000,4,0,4,32.9048,-96.71862,3,3,1950,4878.72,1,1,2,2,2,1,1951,1,1,4,1,1,1.0,12,4,4,12
6083,515000,4,0,4,32.827904,-96.82821,3,4,3000,10497.96,1,1,2,2,2,1,1979,1,1,4,1,1,2.0,12,4,4,12
6085,359000,6,0,6,32.788177000000005,-96.69178,2,4,2451,7492.32,1,1,2,2,2,1,2023,1,1,6,1,1,2.0,12,6,6,12
6086,155000,4,0,4,32.715656,-96.701996,3,4,2017,9278.28,1,1,2,2,2,1,1986,1,1,4,1,1,1.0,12,4,4,12
6087,155500,4,0,4,32.707553999999995,-96.788605,1,2,1135,8755.56,1,1,2,2,2,1,1961,1,1,4,1,1,1.0,12,4,4,12
6088,254900,4,0,4,32.682404,-96.76318,2,4,1555,7797.24,1,1,2,2,2,1,1951,1,1,4,1,1,1.0,12,4,4,12
6089,200000,4,0,4,32.65446,-96.81935,2,2,900,3049.2,1,1,1,1,1,1,1958,1,1,4,1,1,1.0,12,4,4,12
6090,935000,4,0,4,32.815876,-96.7603,3,3,2837,10410.84,1,1,2,2,2,1,2004,1,1,4,1,1,1.0,12,4,4,12
6091,775000,4,0,4,32.826706,-96.76447,2,3,1862,6926.04,1,1,2,2,2,1,1923,1,1,4,1,1,2.0,12,4,4,12
6092,310000,4,0,4,32.949802000000005,-96.77449,2,3,1674,12545.28,1,1,2,2,2,1,1934,1,1,4,1,1,1.0,12,4,4,12
6093,437000,4,0,4,32.69096,-96.79495,3,4,2384,8537.76,1,1,2,1,2,1,1967,1,1,4,1,1,1.0,12,4,4,12
6094,280000,6,0,6,32.652534,-96.82145,3,4,2428,8058.6,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6095,749900,4,0,4,32.879259999999995,-96.73899,3,4,2355,8624.88,1,1,2,2,2,1,2010,1,1,4,1,1,2.0,12,4,4,12
6096,180000,4,0,4,32.715446,-96.82023,2,3,1319,7013.16,1,1,2,2,2,1,1977,1,1,4,1,1,1.0,12,4,4,12
6097,400000,4,0,4,32.641552000000004,-96.96623,3,4,2504,9104.04,1,1,2,2,2,1,2000,1,1,4,1,1,1.0,12,4,4,12
6098,279999,4,0,4,32.684616,-96.910774,2,3,1241,4573.8,1,1,2,2,2,1,1989,1,1,4,1,1,1.0,12,4,4,12
6100,279900,4,0,4,32.715405,-96.89778,2,4,1544,8494.2,1,1,2,2,2,1,1978,1,1,4,1,1,1.0,12,4,4,12
6101,625000,4,0,4,32.919235,-96.71859,4,4,3652,10585.08,1,1,2,2,2,1,1961,1,1,4,1,1,1.0,12,4,4,12
6102,277000,4,0,4,32.758614,-96.75837,2,3,1340,5323.031999999999,1,1,2,2,2,1,1982,1,1,4,1,1,1.0,12,4,4,12
6104,230000,6,0,6,32.765965,-96.76682,2,3,1400,6054.84,3,1,3,3,3,1,2022,1,1,6,1,1,3.5,12,6,6,12
6105,175000,6,0,6,32.786365999999994,-96.8438,1,3,936,4965.84,1,1,1,1,1,1,2022,1,1,6,1,1,1.0,12,6,6,12
6106,439000,4,0,4,32.992909999999995,-96.87007,3,3,2054,9931.68,1,1,2,2,2,1,1952,1,1,4,1,1,1.0,12,4,4,12
6107,297900,4,0,4,32.71383,-96.77979,2,4,1583,6011.28,1,1,2,2,2,1,1983,1,1,4,1,1,1.0,12,4,4,12
6108,374900,6,0,6,32.832306,-96.66891,2,4,1500,7623.0,1,1,1,1,1,1,2022,1,1,6,1,1,1.0,12,6,6,12
6109,279900,4,0,4,32.68358,-96.63557,2,3,1919,9496.08,1,1,2,2,2,1,1952,1,1,4,1,1,1.0,12,4,4,12
6110,675000,4,0,4,32.858795,-96.74453,3,3,2003,9104.04,1,1,2,2,2,1,2019,1,1,4,1,1,1.0,12,4,4,12
6111,650000,4,0,4,32.85491,-96.70218,3,3,2826,7971.48,1,1,2,2,2,1,1960,1,1,4,1,1,1.0,12,4,4,12
6112,595000,4,0,4,32.91389,-96.71673,4,4,3449,8058.6,1,1,3,3,3,1,1995,1,1,4,1,1,2.0,12,4,4,12
6113,215000,4,0,4,32.778606,-96.743706,2,3,1332,4748.04,1,1,2,2,2,1,2013,1,1,4,1,1,2.0,12,4,4,12
6114,499900,6,0,6,32.784367,-96.875656,3,4,2163,7100.28,1,1,1,1,1,1,2022,1,1,6,1,1,1.0,12,6,6,12
6115,749000,6,0,6,32.81774,-96.76871,3,3,1955,10193.04,1,1,1,1,1,1,2022,1,1,6,1,1,2.0,12,6,6,12
6117,245000,6,0,6,32.67875,-96.900696,2,4,1235,8102.16,3,1,4,4,4,1,2022,1,1,6,1,1,2.0,12,6,6,12
6120,104995,4,0,4,32.682564,-96.78715,2,3,884,7061.076,1,1,2,2,2,1,1979,1,1,4,1,1,1.0,12,4,4,12
6121,1039000,4,1,4,32.97187,-96.77025,3,4,2966,10018.8,1,1,2,2,2,1,1941,1,1,4,1,1,1.0,12,4,4,12
6122,699999,4,0,4,32.878044,-96.73979,3,4,3348,8624.88,1,1,2,2,2,1,1975,1,1,4,1,1,1.0,12,4,4,12
6123,99900,4,0,4,32.725163,-96.88864,1,2,822,7579.44,1,1,2,2,2,1,1977,1,1,4,1,1,2.0,12,4,4,12
6124,650000,4,0,4,32.990643,-96.78583,3,4,2404,14374.8,1,1,2,2,2,1,1950,1,1,4,0,1,1.0,12,4,4,12
6127,1139000,4,0,4,32.997917,-96.821655,5,4,4204,9147.6,1,1,2,2,2,1,1954,1,1,4,1,1,1.0,12,4,4,12
6128,499000,4,0,4,32.69955,-96.85097,3,4,3456,9539.64,3,1,3,3,3,1,1992,1,1,4,1,1,2.0,12,4,4,12
6129,199900,4,0,4,32.73435,-96.886086,1,2,832,4007.52,1,1,2,1,2,1,2018,1,1,4,1,1,2.0,12,4,4,12
6130,300000,4,0,4,32.675674,-96.77639,3,4,2241,4647.852,1,1,1,1,1,1,1948,1,1,4,1,1,1.0,12,4,4,12
6133,479000,4,0,4,32.79081,-96.90063,3,4,2440,7405.2,1,1,2,2,2,1,1985,1,1,4,1,1,1.0,12,4,4,12
6134,269900,6,0,6,32.921055,-96.75829,1,3,1239,7318.08,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,12,6,6,12
6136,924900,4,0,4,32.914566,-96.82924,3,4,2604,16378.56,3,1,3,3,3,1,2017,1,1,4,1,1,2.0,12,4,4,12
6137,1745000,4,0,4,32.872795,-96.85427,5,4,4652,7710.12,1,1,2,2,2,1,1966,1,1,4,1,1,1.0,12,4,4,12
6138,1195000,6,0,6,32.826313,-96.766914,3,4,2998,6795.36,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,12,6,6,12
6140,579000,4,0,4,32.94015,-96.80264,3,4,3066,6403.32,1,1,2,2,2,1,1970,1,1,4,1,1,1.0,12,4,4,12
6141,650000,4,0,4,32.866646,-96.70115,3,3,2580,3092.76,1,1,2,2,2,1,1980,1,1,4,1,1,2.0,12,4,4,12
6142,319999,4,0,4,32.99673,-96.83964,2,3,1378,1742.4,1,1,2,2,2,1,2017,1,1,4,1,1,2.0,12,4,4,12
6143,292000,4,0,4,32.667915,-96.76952,3,3,1562,5502.0,1,1,1,1,1,1,1984,1,1,4,1,1,2.0,12,4,4,12
6144,570000,4,0,4,32.852184,-96.74455,3,5,2036,7361.64,1,1,2,2,2,1,2005,1,1,4,1,1,2.0,12,4,4,12
6145,375000,4,0,4,32.789757,-96.855194,2,3,1479,9114.199940638284,1,1,2,2,2,1,1954,1,1,4,1,1,1.0,12,4,4,12
6146,400000,4,0,4,32.905045,-96.85693,2,3,2166,11586.96,1,1,1,1,1,1,2017,1,1,4,1,1,1.0,12,4,4,12
6147,524900,4,0,4,32.918346,-96.72112,3,3,2288,8842.68,1,1,3,3,3,1,1958,1,1,4,1,1,1.0,12,4,4,12
6148,225000,4,0,4,32.698368,-96.59676,2,3,1764,7971.48,1,1,2,2,2,1,1979,1,1,4,1,1,1.0,12,4,4,12
6149,1149000,6,0,6,32.848305,-96.83459,3,4,3179,7579.44,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6150,385000,4,0,4,32.649284,-96.95493,3,4,2698,6490.44,1,1,2,2,2,1,2018,1,1,4,1,1,2.0,12,4,4,12
6152,835000,4,0,4,32.831528000000006,-96.77575,4,3,2552,3354.0,5,1,4,4,4,1,2011,1,1,4,1,1,2.0,12,4,4,12
6155,935000,4,0,4,32.887688,-96.783005,4,4,2911,10193.04,2,1,4,4,4,1,2014,1,1,4,1,1,2.0,12,4,4,12
6157,449900,4,0,4,32.788876,-96.90602,2,4,2664,7405.2,1,1,4,4,4,1,1976,1,1,4,1,1,1.0,12,4,4,12
6158,269000,4,0,4,32.722588,-96.84642,2,5,1366,7230.96,1,1,2,2,2,1,2014,1,1,4,1,1,2.5,12,4,4,12
6159,180000,4,0,4,32.7244,-96.816536,1,3,1080,7492.32,1,1,2,2,2,1,1939,1,1,4,1,1,1.0,12,4,4,12
6160,365000,4,0,4,32.67477,-96.592,4,5,3560,11456.28,1,1,1,1,1,1,1935,1,1,4,0,1,1.0,12,4,4,12
6161,500000,4,0,4,32.75307,-96.8295,2,3,2610,7230.96,1,1,2,2,2,1,2007,0,1,4,1,1,2.0,12,4,4,12
6162,404900,4,0,4,32.737553000000005,-96.80676,2,4,1950,7056.72,2,1,2,2,2,1,1930,1,1,4,1,1,2.0,12,4,4,12
6163,186000,6,0,6,32.739788,-96.92817,2,4,1148,8655.0,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6164,800000,4,0,4,32.91276,-96.801765,3,3,2754,6446.88,1,1,2,2,2,1,1972,1,1,4,1,1,1.0,12,4,4,12
6165,389000,4,0,4,32.713924,-96.81972,2,4,1826,7278.0,3,1,2,2,2,1,1978,1,1,4,1,1,2.0,12,4,4,12
6166,299500,6,0,6,32.819923,-96.67305,3,3,1386,9016.92,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6167,1295000,4,0,4,32.828987,-96.74816,4,4,3244,11325.6,1,0,2,2,2,1,1955,1,1,4,1,1,1.0,12,4,4,12
6169,249900,4,0,4,32.685036,-96.805336,3,3,1470,7666.56,4,1,4,4,4,1,2002,1,1,4,1,1,2.0,12,4,4,12
6170,499000,4,0,4,32.82414,-96.675735,3,4,2910,8102.16,1,1,2,2,2,1,1955,1,1,4,1,1,1.0,12,4,4,12
6172,1050000,4,0,4,32.907776,-96.84788,3,4,3104,16117.2,1,1,5,3,5,1,1968,1,1,4,1,1,1.0,12,4,4,12
6173,549500,4,0,4,32.970615,-96.77181,2,4,2123,8145.72,1,1,2,2,2,1,1967,1,1,4,1,1,1.0,12,4,4,12
6174,267000,4,0,4,32.76032,-96.69603,2,3,1448,14505.479999999996,1,1,2,2,2,1,1968,1,1,4,1,1,1.5,12,4,4,12
6175,550000,4,0,4,32.84773,-96.69835,3,3,2709,13198.68,1,1,2,2,2,1,1959,1,1,4,1,1,2.5,12,4,4,12
6176,339999,4,0,4,32.736217,-96.84885,2,3,1050,7623.0,1,1,3,3,3,1,1964,1,1,4,1,1,1.0,12,4,4,12
6177,199000,4,0,4,32.72006,-96.7174,2,3,1254,6272.64,1,1,2,2,2,1,1924,1,1,4,1,1,1.0,12,4,4,12
6178,425000,4,0,4,32.927345,-96.77448,2,3,1988,9147.6,1,1,2,2,2,1,1991,1,1,4,1,1,2.0,12,4,4,12
6179,475500,4,0,4,32.833040000000004,-96.85091,3,4,2650,7230.96,1,1,2,2,2,1,1960,1,1,4,1,1,2.0,12,4,4,12
6180,189900,4,0,4,32.756126,-96.64678,2,3,1490,4268.88,1,1,2,2,2,1,1938,0,1,4,1,1,2.0,12,4,4,12
6181,295000,4,0,4,32.721855,-96.71349,2,4,1620,7100.28,1,1,1,1,1,1,1986,1,1,4,1,1,2.0,12,4,4,12
6182,262500,6,0,6,32.666164,-96.76828,2,3,1743,5488.56,1,1,1,1,1,1,2022,1,1,6,1,1,1.0,12,6,6,12
6183,229000,4,0,4,32.718723,-96.90903,2,3,1349,6185.52,1,1,2,2,2,1,2004,1,1,4,1,1,1.0,12,4,4,12
6184,284000,4,0,4,32.75478,-96.667755,2,3,1625,1625.0,1,1,2,2,2,1,2003,1,1,4,1,1,1.0,12,4,4,12
6185,670000,4,0,4,32.994293,-96.77883,4,4,3076,13068.0,1,1,2,2,2,1,1963,1,1,4,1,1,1.0,12,4,4,12
6186,924900,4,0,4,32.951283000000004,-96.79472,3,4,3359,13939.2,1,1,3,3,3,1,1981,1,1,4,1,1,1.0,12,4,4,12
6187,694999,4,0,4,32.955647,-96.775894,3,4,2443,13547.16,1,1,3,3,3,1,1975,1,1,4,1,1,1.0,12,4,4,12
6188,899000,4,0,4,32.82321,-96.772644,3,3,2400,8000.0,1,1,2,2,2,1,1966,1,1,4,1,1,1.0,12,4,4,12
6189,264900,4,0,4,32.728184000000006,-96.80581,2,3,1104,7274.52,1,1,2,2,2,1,1936,1,1,4,1,1,1.0,12,4,4,12
6190,260000,4,0,4,32.714420000000004,-96.83311,1,3,1347,8494.2,1,1,2,2,2,1,2007,1,1,4,1,1,1.0,12,4,4,12
6191,799900,4,0,4,32.980293,-96.77803,3,5,3004,11325.6,1,1,3,2,3,1,1950,1,1,4,1,1,1.0,12,4,4,12
6192,239900,4,0,4,32.653255,-96.81328,2,3,1359,5009.4,1,1,2,2,2,1,1976,1,1,4,1,1,1.0,12,4,4,12
6193,1099000,4,0,4,32.905190000000005,-96.772545,4,4,3279,16857.72,1,1,2,2,2,1,2005,1,1,4,1,1,1.0,12,4,4,12
6194,1075000,4,0,4,32.79273,-96.772675,4,4,3808,7797.24,1,1,2,2,2,1,1959,1,1,4,1,1,2.0,12,4,4,12
6195,600000,6,0,6,33.008266,-96.80984,3,3,2700,9147.6,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,12,6,6,12
6196,300000,4,0,4,32.737427000000004,-96.859604,1,2,1112,7492.32,2,1,2,2,2,1,1982,1,1,4,1,1,2.0,12,4,4,12
6197,404900,4,0,4,32.737553000000005,-96.80708,2,4,1950,7013.16,1,1,2,2,2,1,1925,1,1,4,1,1,1.0,12,4,4,12
6198,1250000,6,0,6,32.82268,-96.78379,4,3,3613,8494.2,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6199,665000,6,0,6,32.979588,-96.78963,3,4,2827,8712.0,1,1,2,2,2,1,2022,1,1,6,1,1,3.5,12,6,6,12
6203,500000,4,0,4,32.780876,-96.84542,2,3,2300,3615.48,2,1,2,2,2,1,1961,1,1,4,1,1,1.0,12,4,4,12
6204,349000,4,0,4,32.85447,-96.705444,1,3,1158,7797.24,1,1,1,1,1,1,2022,1,1,4,1,1,2.0,12,4,4,12
6205,549000,4,0,4,32.72858,-96.877884,3,4,2439,7274.52,1,1,1,1,1,1,1952,1,1,4,1,1,1.0,12,4,4,12
6206,1395000,6,0,6,32.97955,-96.77539,5,4,4471,11412.72,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6207,850000,4,0,4,32.898525,-96.84097,4,4,2240,15899.4,2,1,2,2,2,1,1976,1,1,4,1,1,3.5,12,4,4,12
6208,279000,4,0,4,32.736115000000005,-96.92204,3,3,1495,10642.0,1,1,2,2,2,1,1969,1,1,4,1,1,1.0,12,4,4,12
6209,435000,4,0,4,33.002857,-96.79786,3,4,2424,6969.6,1,1,2,2,2,1,1969,1,1,4,1,1,1.0,12,4,4,12
6210,240000,6,0,6,32.700222,-96.76822,2,4,1104,11020.68,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,12,6,6,12
6211,1750000,4,0,4,32.814724,-96.77321,5,5,4584,7492.32,1,1,2,2,2,1,1954,1,1,4,1,1,1.0,12,4,4,12
6212,199000,6,0,6,32.766033,-96.75663,1,3,1021,5619.24,1,1,3,3,3,1,2022,1,1,6,1,1,2.0,12,6,6,12
6213,252000,4,0,4,32.76447,-96.67636,2,3,1251,11020.68,1,1,2,2,2,1,1924,1,1,4,1,1,1.0,12,4,4,12
6214,269000,4,0,4,32.662987,-96.83664,2,4,1489,8450.64,1,1,2,2,2,1,1947,1,1,4,1,1,1.0,12,4,4,12
6215,499994,4,0,4,33.00388,-96.790474,3,3,2586,7840.8,1,1,2,2,2,1,1968,1,1,4,1,1,1.0,12,4,4,12
6216,889000,4,0,4,32.80116,-96.7665,3,3,2480,11151.36,1,1,2,2,2,1,1979,1,1,4,1,1,1.0,12,4,4,12
6218,285000,4,0,4,32.731773,-96.80943,2,3,1298,7318.08,1,1,1,1,1,1,1928,1,1,4,1,1,2.0,12,4,4,12
6219,399900,4,0,4,32.736732,-96.85005,3,4,1676,7492.32,1,1,2,1,2,1,1953,1,1,4,1,1,1.0,12,4,4,12
6220,1495000,4,0,4,32.815533,-96.814644,5,5,3124,8276.4,1,1,2,2,2,1,1938,1,1,4,1,1,1.0,12,4,4,12
6221,999500,4,0,4,32.811687,-96.71272,3,4,2598,13503.6,2,1,1,1,1,1,1932,1,1,4,1,1,2.0,12,4,4,12
6222,933000,4,0,4,32.760777000000004,-96.828545,2,3,2639,7797.24,1,1,2,2,2,1,1964,1,1,4,1,1,2.0,12,4,4,12
6223,499900,4,0,4,32.786327,-96.84347,3,4,2142,5227.2,1,1,2,1,2,1,1938,1,1,4,1,1,2.0,12,4,4,12
6224,600000,6,0,6,32.849476,-96.714355,2,3,1975,10628.64,1,1,1,1,1,1,2022,1,1,6,1,1,2.0,12,6,6,12
6225,660000,4,0,4,32.993725,-96.84164,4,5,3541,8276.4,1,1,2,2,2,1,1951,1,1,4,1,1,1.0,12,4,4,12
6226,619000,4,0,4,32.830505,-96.78083,3,3,2399,5880.6,2,1,3,3,3,1,1988,1,1,4,1,1,2.0,12,4,4,12
6227,1799000,4,0,4,32.871586,-96.84287,5,4,4327,10105.92,2,1,2,2,2,1,2005,1,1,4,1,1,1.0,12,4,4,12
6228,585000,4,0,4,32.749935,-96.84681,2,3,1940,7013.16,1,1,2,2,2,1,2007,1,1,4,1,1,2.0,12,4,4,12
6229,579999,4,0,4,32.86717,-96.71656,2,3,1930,8319.96,1,1,2,1,2,1,1923,1,1,4,1,1,1.0,12,4,4,12
6230,495000,4,0,4,32.801403,-96.75386,2,3,1698,7492.32,1,1,5,2,5,1,1958,1,1,4,1,1,1.0,12,4,4,12
6231,799000,4,0,4,32.892567,-96.806656,3,3,2378,4550.0,1,0,2,2,2,1,1922,1,1,4,1,1,1.0,12,4,4,12
6232,889999,4,0,4,32.996338,-96.83791,4,4,4025,8276.4,1,1,2,2,2,1,1978,1,1,4,1,1,2.0,12,4,4,12
6233,1210000,4,0,4,32.976994,-96.77485,3,4,3681,11238.48,2,1,3,3,3,1,1988,1,1,4,1,1,2.0,12,4,4,12
6234,515000,4,0,4,32.7545,-96.81975,2,3,1671,7623.0,1,1,2,2,2,1,1976,1,1,4,1,1,1.0,12,4,4,12
6235,353000,4,0,4,32.70456,-96.84726,2,4,2413,12488.652,1,1,3,2,3,1,1925,1,1,4,1,1,1.0,12,4,4,12
6236,1150000,4,0,4,32.879321999999995,-96.8545,3,4,3342,11325.6,1,1,2,2,2,1,1955,1,1,4,1,1,1.0,12,4,4,12
6237,499000,4,0,4,32.88986,-96.77971,3,3,2032,5575.68,2,1,3,3,3,1,2016,1,1,4,1,1,2.0,12,4,4,12
6238,239990,4,0,4,32.759193,-96.76827,2,3,1028,5998.212,1,1,2,2,2,1,1969,1,1,4,1,1,1.0,12,4,4,12
6239,230000,6,0,6,32.753914,-96.75457,2,3,1531,6969.6,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6240,940000,4,0,4,32.92,-96.84114,3,4,2757,10018.8,1,1,1,1,1,1,1935,1,1,4,1,1,1.0,12,4,4,12
6242,640000,4,0,4,32.74394,-96.83906,3,3,2153,6751.8,1,1,2,2,2,1,1966,1,1,4,1,1,2.0,12,4,4,12
6243,384999,4,0,4,32.792206,-96.90141,2,4,1910,9114.865162150629,1,1,2,2,2,1,2021,1,1,4,1,1,2.0,12,4,4,12
6244,260000,6,0,6,32.725147,-96.847176,1,2,952,8407.08,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6245,280000,4,0,4,32.874096,-96.68989,3,2,1269,4878.72,1,1,1,1,1,1,1954,1,1,4,1,1,1.0,12,4,4,12
6247,550000,6,0,6,32.84533,-96.74266,2,2,1440,9147.6,1,1,2,2,2,1,2022,1,1,6,1,0,2.0,12,6,6,12
6249,299900,4,0,4,32.668037,-96.82935,2,5,3000,10280.16,1,1,2,2,2,1,1957,0,1,4,1,1,1.0,12,4,4,12
6250,245000,4,0,4,32.65736,-96.76547,2,3,1526,6534.0,1,1,2,2,2,1,1948,1,1,4,1,1,1.0,12,4,4,12
6251,295900,4,0,4,32.693127000000004,-96.81217,4,4,2436,11699.99998596,1,1,2,2,2,1,2010,1,1,4,1,1,1.0,12,4,4,12
6253,1399000,6,0,6,32.875565,-96.77811,5,4,5898,6708.24,2,1,3,3,3,1,2022,1,1,6,1,1,2.0,12,6,6,12
6254,305000,4,0,4,32.903954,-96.719795,2,2,1300,4443.12,3,1,2,2,2,1,1985,1,1,4,1,1,3.5,12,4,4,12
6255,999900,4,0,4,32.834377,-96.77187,3,3,2840,4464.9,1,1,2,2,2,1,1982,1,1,4,1,1,1.0,12,4,4,12
6256,199900,6,0,6,32.73435,-96.885994,1,2,832,4007.52,2,1,2,2,2,1,2022,1,1,6,1,1,2.0,12,6,6,12
6257,1399000,4,0,4,32.821613,-96.77067,5,4,3432,8015.04,1,1,1,1,1,1,1948,1,1,4,1,1,1.0,12,4,4,12
6258,650000,6,0,6,32.834167,-96.769936,2,3,1899,6882.48,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,12,6,6,12
6260,975000,4,0,4,32.989956,-96.78411,4,4,3495,15768.72,1,1,2,2,2,1,1968,1,1,4,1,1,1.0,12,4,4,12
6261,267999,6,0,6,32.670277,-96.83678,2,3,2082,11935.439999999997,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,12,6,6,12
6262,699900,4,0,4,32.902836,-96.73166,3,4,2745,9147.6,1,1,2,2,2,1,1964,1,1,4,1,1,1.0,12,4,4,12
6264,799150,4,0,4,32.825203,-96.781876,2,3,1685,7230.96,2,1,2,2,2,1,1958,1,1,4,1,1,2.5,12,4,4,12
6265,299990,4,0,4,32.793114,-96.87789,2,3,1024,12066.119999999995,1,1,2,2,2,1,1926,1,1,4,1,1,1.0,12,4,4,12
6266,299900,4,0,4,32.67557,-96.60699,3,4,2399,5749.92,1,1,1,1,1,1,1970,1,1,4,0,0,1.0,12,4,4,12
6267,339900,4,0,4,32.915955,-96.859314,2,4,2106,8594.0,1,1,2,2,2,1,2005,1,1,4,1,1,2.0,12,4,4,12
6268,588000,4,0,4,32.856434,-96.74133,3,5,2453,7492.32,1,1,2,2,2,1,1962,1,1,4,1,1,1.0,12,4,4,12
6269,675000,4,0,4,32.967296999999995,-96.781746,3,4,2379,8624.88,1,1,2,1,2,1,1958,1,1,4,1,1,1.0,12,4,4,12
6270,226500,4,0,4,32.918964,-96.75742,2,4,1233,7361.64,1,1,2,2,2,1,1971,1,1,4,1,1,1.0,12,4,4,12
6271,379900,4,0,4,32.805206,-96.75736,2,3,1762,9365.4,1,1,1,1,1,1,1958,1,1,4,1,1,1.0,12,4,4,12
6272,85000,4,0,4,32.777725,-96.778336,1,2,920,3746.16,1,1,2,2,2,1,1921,1,1,4,1,1,1.0,12,4,4,12
6273,350000,4,0,4,32.665024,-96.951324,3,3,2256,4652.208,1,1,2,2,2,1,1937,0,1,4,1,1,1.0,12,4,4,12
6276,349900,4,0,4,32.649117,-96.96929,2,4,2391,13068.0,2,1,3,3,3,1,1983,1,1,4,1,1,2.0,12,4,4,12
6277,669900,4,0,4,32.748714,-96.8354,3,3,2020,2962.08,1,1,2,2,2,1,1989,1,1,4,1,1,1.0,12,4,4,12
6278,329900,4,0,4,32.83851,-96.8593,2,3,1316,7710.12,1,1,2,2,2,1,2019,1,1,4,1,1,2.0,12,4,4,12
6279,255000,4,0,4,32.748470000000005,-96.76295,2,3,2056,5227.2,1,1,2,2,2,1,1997,1,1,4,1,1,1.0,12,4,4,12
6280,499750,4,0,4,32.850643,-96.75446,3,3,1989,9626.76,1,1,1,1,1,1,1940,1,1,4,1,1,1.0,12,4,4,12
6282,565000,4,0,4,32.82226,-96.76172,1,2,1472,7056.72,1,1,2,2,2,1,1954,1,1,4,1,1,1.0,12,4,4,12
6283,889995,4,0,4,32.905636,-96.83914,4,3,2427,16247.88,1,1,2,2,2,1,1942,1,1,4,1,1,1.0,12,4,4,12
